episode,step,ep_length,cart_pos,pole_angle,cart_vel,pole_vel,cart_pos_dis,pole_angle_dis,cart_vel_dis,pole_vel_dis,action_idx,action_val,reward,epsilon,q_0,q_1,q_2
775,234,70,-0.3606908917427063,0.40414518117904663,0.20155707001686096,2.4317479133605957,0,3,0,19,1,0.0,63.78602337837219,0.6790253741346843,-0.27315466191435817,-0.3448994687856902,-0.4692875711069467
776,234,143,-1.0067509412765503,-0.4072621762752533,-3.400712251663208,-4.040185451507568,-1,-3,-3,-32,2,5.0,137.6827872991562,0.678685861447617,0.0,0.0,-0.21966326236724854
777,236,119,-0.07244530320167542,-0.41679298877716064,-0.5058553218841553,-1.7938172817230225,0,-3,-1,-14,2,5.0,114.2079570889473,0.6783465185168932,-0.34358026097164945,0.6971605468340618,3.4146226108386575
778,236,63,-0.03337622433900833,-0.41055038571357727,0.19013147056102753,-1.291258454322815,0,-3,0,-10,0,-5.0,56.78114229440689,0.6780073452576348,0.11812859232022893,1.332800902932129,5.686587596454375
779,237,95,0.19070808589458466,-0.4106498062610626,1.0186278820037842,-0.4569409489631653,0,-3,1,-4,0,-5.0,89.07883018255234,0.6776683415850061,2.5341565589651367,2.105955197220119,7.160202063780236
780,237,83,-0.16942329704761505,0.4153437316417694,-0.6619168519973755,0.6246422529220581,0,3,-1,5,1,0.0,77.34293639659882,0.6773295074142136,4.90754580666026,0.42753672948291255,0.2275863386265023
781,237,53,-0.2289026975631714,0.41330137848854065,-0.7252713441848755,1.0231537818908691,0,3,-1,8,1,0.0,45.055367052555084,0.6769908426605066,0.9010033452171018,-0.41972515274397887,0.34122195791512666
782,237,92,0.1695261299610138,-0.39516693353652954,-0.22301390767097473,-2.787595748901367,0,-3,0,-22,1,0.0,85.1835612654686,0.6766523472391763,0.0,-0.21793007850646973,-0.21934735774993896
783,238,146,-0.5818256139755249,0.4097383916378021,-0.614979088306427,1.9895524978637695,-1,3,-1,16,1,0.0,138.36116617918015,0.6763140210655568,-0.02550622725736984,-0.21853857040405275,0.042897093510198596
784,239,102,0.27730777859687805,0.4085294306278229,0.20506234467029572,2.235633611679077,0,3,0,18,0,-5.0,94.94642561674118,0.6759758640550241,-0.48644738574758384,-0.38110436603742004,-0.4704409342970195
785,239,50,-0.09067629277706146,0.4131379723548889,-1.294079065322876,0.1896083950996399,0,3,-1,2,2,5.0,42.68882775306702,0.6756378761229966,7.100777815495649,2.923323382462949,2.990239858422787
786,239,42,-0.46045181155204773,-0.4030296802520752,-1.6807466745376587,-2.6963858604431152,0,-3,-2,-22,0,-5.0,37.88346529006958,0.6753000571849351,-0.6021022374152767,0.04213550605008604,0.17954094106943463
787,239,141,-0.7923856973648071,0.4174014925956726,-0.30451714992523193,2.1748833656311035,-1,3,0,17,2,5.0,134.4923952817917,0.6749624071563427,-0.21777503490448,0.07740748458427191,-0.21959450244903567
788,241,100,-0.04340245574712753,-0.41439899802207947,0.9014360904693604,-0.43365544080734253,0,-3,1,-3,0,-5.0,94.22106778621674,0.6746249259527646,1.4731659868918745,5.168108946788662,6.350425015087067
789,241,65,0.09751347452402115,-0.4086516201496124,-0.06755546480417252,-1.578488826751709,0,-3,0,-13,2,5.0,59.93404936790466,0.6742876134897883,-0.9779314842531657,0.2869979973927761,1.6047555958538182
790,241,56,0.048349425196647644,0.41257062554359436,-0.4625524580478668,1.0818771123886108,0,3,0,9,0,-5.0,49.84136521816254,0.6739504696830434,6.2789196263984035,3.058955838473638,0.4515745090735643
791,241,48,-0.3061100244522095,0.4177672266960144,0.23960953950881958,2.252729654312134,0,3,0,18,1,0.0,40.894082725048065,0.673613494448202,-0.48644738574758384,-0.5624196315287098,-0.4704409342970195
792,242,26,-0.13288669288158417,0.41187819838523865,0.14292071759700775,1.487121343612671,0,3,0,12,1,0.0,21.0893412232399,0.6732766877009779,2.3404572365845033,0.37402044402701634,-0.2623961636573305
793,242,85,0.55989670753479,-0.39750853180885315,-0.2544242739677429,-3.272261619567871,1,-3,0,-26,0,-5.0,77.67531996965408,0.6729400493571275,-0.21878030300140383,0.0,0.0
794,243,55,-0.021792273968458176,-0.4085991382598877,-0.010510397143661976,-1.85517156124115,0,-3,0,-15,1,0.0,49.14571225643158,0.672603579332449,-0.2701698475851469,0.4743095281797769,0.8629707465455767
795,243,127,0.053310178220272064,-0.4034687280654907,-1.0589667558670044,-3.277334690093994,0,-3,-1,-26,1,0.0,120.85749471187592,0.6722672775427828,-0.614725296104908,-0.30465313746521305,-0.2580637629768848
796,243,122,-0.31680309772491455,0.4155867397785187,-0.44014596939086914,1.598365068435669,0,3,0,13,0,-5.0,115.17739456892014,0.6719311439040114,2.0821242933688993,0.9993345333941531,-0.8794900151905811
797,244,62,0.500103771686554,0.40609118342399597,0.6529977321624756,1.8621598482131958,1,3,1,15,0,-5.0,56.548731207847595,0.6715951783320595,-0.21782207489013672,0.0,-0.2188504219055176
798,244,69,0.18636663258075714,-0.3940254747867584,-0.7441831231117249,-2.5782313346862793,0,-3,-1,-21,0,-5.0,64.19687587022781,0.6712593807428935,-0.8504754507375043,-0.6400428082205823,0.47710339967329024
799,244,51,-0.33043956756591797,-0.41344860196113586,0.30651578307151794,-1.091927409172058,0,-3,0,-9,2,5.0,44.31219959259033,0.6709237510525221,1.1915365283034571,2.994596215525384,5.2754497412956525
800,244,29,0.13649532198905945,0.4145163297653198,1.6600207090377808,2.962883472442627,0,3,2,24,2,5.0,24.77866369485855,0.6705882891769959,-0.045558547928333276,-0.39233899995714666,-0.3987437150119257
801,244,90,-0.664940357208252,0.3948953151702881,0.4297568202018738,3.349902391433716,-1,3,0,27,0,-5.0,82.88904368877411,0.6702529950324074,-0.21813321113586426,-0.1315461111068726,0.0
802,247,77,0.07569225132465363,-0.412293404340744,0.41156965494155884,-1.776332139968872,0,-3,0,-14,2,5.0,69.7192896604538,0.6699178685348912,-1.0112006151311212,0.5600651720770141,0.9830413850252493
803,247,119,-0.6174148917198181,0.3992341160774231,-0.10636401921510696,2.753556489944458,-1,3,0,22,1,0.0,111.32281982898712,0.6695829096006238,-0.045049732165336615,-0.21826341152191164,-0.04328782825469973
804,248,170,-0.23306173086166382,0.41243505477905273,0.11607871204614639,2.7046923637390137,0,3,0,22,1,0.0,163.26366412639618,0.6692481181458235,-0.21913008689880373,-0.5187292216300965,0.0
805,248,84,0.3956082761287689,-0.41035985946655273,-1.0297338962554932,-3.475858688354492,0,-3,-1,-28,2,5.0,78.05425071716309,0.6689134940867506,-0.13407195782661438,-0.1700050339889527,-0.2589074911022186
806,248,64,0.08989383280277252,0.41732707619667053,0.9974226951599121,2.7380447387695312,0,3,1,22,1,0.0,59.13186049461365,0.6685790373397072,-1.0039313012186748,-0.9727519558756968,-1.1022323313851392
807,248,72,-0.6283560395240784,0.40993639826774597,-1.294378399848938,0.9296578764915466,-1,3,-1,7,2,5.0,63.421827018260956,0.6682447478210375,0.0,0.20479676922243684,0.010480537818353536
808,248,52,-0.041632357984781265,-0.416363388299942,0.24802982807159424,-1.5724374055862427,0,-3,0,-13,2,5.0,45.7082604765892,0.667910625447127,-0.9779314842531657,0.2869979973927761,1.2513572641541775
809,248,119,-0.22440944612026215,-0.41307035088539124,-0.4031245708465576,-2.335240125656128,0,-3,0,-19,2,5.0,112.0484789609909,0.6675766701344035,-0.13445802617073058,0.04110807296836377,-0.5576250456802965
810,248,97,-0.5594355463981628,0.40757137537002563,-0.6535871624946594,1.6246581077575684,-1,3,-1,13,1,0.0,89.67126828432083,0.6672428817993363,-0.014849321141526428,-0.5132519955396652,0.0
811,249,141,-1.252500295639038,0.4061901569366455,-0.9615071415901184,1.8129775524139404,-1,3,-1,15,2,5.0,132.93429785966873,0.6669092603584367,-0.21787354946136475,-0.25147471592426296,-0.17925670242862934
812,249,86,0.38668033480644226,-0.4001374840736389,-0.32401207089424133,-2.212646007537842,0,-3,0,-18,1,0.0,80.36731159687042,0.6665758057282575,-0.32878605723381044,-0.6061295778560638,-0.3636975387814045
813,249,152,0.5672311782836914,-0.3977123200893402,-1.7810487747192383,-4.940573215484619,1,-3,-2,-40,0,-5.0,145.70910811424255,0.6662425178253933,-0.2201783895492554,0.0,0.0
814,249,186,0.48824894428253174,-0.41107380390167236,0.18721763789653778,-1.269851565361023,0,-3,0,-10,2,5.0,180.448557138443,0.6659093965664807,0.11812859232022893,1.332800902932129,5.021127513421735
815,250,100,-0.5890882611274719,0.41068795323371887,-0.9309862852096558,1.7307287454605103,-1,3,-1,14,2,5.0,91.34625071287155,0.6655764418681975,0.04092105828113554,-0.0015168200973510529,-0.4146977472305298
816,250,49,0.18717551231384277,0.41385793685913086,-0.13087721168994904,0.8674484491348267,0,3,0,7,0,-5.0,44.25488239526749,0.6652436536472635,6.835853481654016,3.7043167545168614,2.4428788915223865
817,250,82,-0.08073633164167404,0.4159907400608063,-0.9579559564590454,1.2599488496780396,0,3,-1,10,0,-5.0,73.60177206993103,0.6649110318204399,0.8727344659840481,-0.05317082446166146,0.03893084110796241
818,250,83,-0.06266705691814423,0.386281281709671,2.3002119064331055,3.768764019012451,0,3,2,30,0,-5.0,78.9837896823883,0.6645785763045297,-0.4158465719223023,-0.41701927900314334,-0.042393993868827806
819,251,148,-0.02834714762866497,0.4041484594345093,-0.8039863109588623,1.1719043254852295,0,3,-1,9,2,5.0,138.6818110346794,0.6642462870163774,1.9764421348055385,0.13261301276697363,0.8731364792389353
820,252,170,-0.008757641538977623,0.418562650680542,0.3232573866844177,3.391331434249878,0,3,0,27,1,0.0,160.07586389780045,0.6639141638728693,-0.04740210137844086,-0.22050209045410157,0.0
821,252,81,0.24387730658054352,0.39642658829689026,0.6409900188446045,2.5195486545562744,0,3,1,20,2,5.0,75.19613766670227,0.6635822067909328,0.38730593915144423,-0.6704812658416381,-0.7797068489659861
822,252,137,-0.6315231919288635,0.39682701230049133,-0.6208153367042542,2.129124402999878,-1,3,-1,17,1,0.0,129.79320621490479,0.6632504156875374,-0.1326535098552704,-0.2175588369369507,-0.13201956009864807
823,253,58,-0.2039864957332611,-0.41014406085014343,-0.243153378367424,-1.2883968353271484,0,-3,0,-10,2,5.0,52.551297187805176,0.6629187904796937,0.11812859232022893,1.0671736990296021,4.301312444841708
824,253,210,-0.4703344702720642,0.4152250587940216,-0.6459580659866333,1.169579267501831,0,3,-1,9,0,-5.0,203.14365077018738,0.6625873310844539,1.5607229320061369,0.13261301276697363,0.8731364792389353
825,254,52,0.026405563578009605,0.4131860136985779,-0.4118945002555847,1.6052770614624023,0,3,0,13,0,-5.0,44.66510367393494,0.6622560374189117,2.0861573035819623,0.9993345333941531,-0.8794900151905811
826,255,102,0.03551100939512253,0.403199702501297,-0.34407100081443787,1.9606130123138428,0,3,0,16,1,0.0,94.45255124568939,0.6619249094002023,-0.4390068101213699,-0.5287952931643571,-0.6146106150634514
827,255,160,0.25211572647094727,-0.41749709844589233,-0.4708288609981537,-2.869690179824829,0,-3,0,-23,1,0.0,153.9459184408188,0.6615939469455022,0.0,-0.21993391513824465,0.0
828,255,104,-0.4717526435852051,0.401591032743454,0.23589840531349182,2.849534511566162,0,3,0,23,0,-5.0,97.54864692687988,0.6612631499720295,-0.2182922124862671,-0.13418637704849243,-0.09908694354706288
829,255,80,-0.23976851999759674,0.4031217098236084,-0.42616963386535645,1.7288744449615479,0,3,0,14,2,5.0,73.35329002141953,0.6609325183970435,2.527572475765834,-0.15900608913102504,-0.5148545688979823
830,256,180,-0.14255259931087494,0.41223564743995667,-1.0111199617385864,1.062265396118164,0,3,-1,8,1,0.0,171.6575284600258,0.660602052137845,1.0296890028687375,-0.7499726814419896,0.5425571847539501
831,257,31,0.23685526847839355,0.4029998481273651,0.49786490201950073,1.7077659368515015,0,3,0,14,1,0.0,26.496555984020233,0.660271751111776,2.4800450353261616,-0.3607787819146999,-0.5148545688979823
832,257,109,0.18889805674552917,-0.41065356135368347,-0.024135321378707886,-1.529666781425476,0,-3,0,-12,2,5.0,104.22514075040817,0.6599416152362202,-0.05230025631056861,0.5349326345842819,1.895614086656933
833,258,78,-0.42257794737815857,0.40079692006111145,-1.1231015920639038,1.574034571647644,0,3,-1,13,2,5.0,67.98131293058395,0.6596116444286021,-0.0471981010341644,-0.13379971194267273,-0.2606993821837902
834,258,95,-0.492501437664032,0.40776753425598145,-0.45904502272605896,2.154402017593384,0,3,0,17,0,-5.0,87.92703527212143,0.6592818386063878,-0.2966559349608991,-0.7200436852526665,-0.49940977504006856
835,259,61,0.03062407672405243,-0.40472882986068726,0.02359386906027794,-2.1182708740234375,0,-3,0,-17,2,5.0,53.83852517604828,0.6589521976870846,-0.5615009296769943,-0.4834894547093894,0.09890897595084891
836,260,98,0.0832521915435791,0.402168869972229,-0.08805675804615021,1.580171823501587,0,3,0,13,2,5.0,91.93076574802399,0.6586227215882411,2.0861573035819623,1.2487498992159538,-1.0092995976940449
837,260,63,-0.2916922867298126,0.4119492471218109,-0.5498582720756531,1.3596932888031006,0,3,-1,11,1,0.0,56.17597275972366,0.658293410227447,-0.11163377862931503,-0.3297084776690067,0.16495566325081162
838,261,37,0.11546041071414948,0.41188719868659973,-0.9163120985031128,0.6854795813560486,0,3,-1,5,2,5.0,30.14077216386795,0.6579642635223334,7.722543356682999,1.3598223457244707,0.07693472568865994
839,261,147,-0.6398634910583496,0.3975628912448883,-0.2685292363166809,2.5880322456359863,-1,3,0,21,1,0.0,139.06356185674667,0.6576352813905723,-0.1348209593296051,-0.21798875331878664,0.0
840,261,75,-0.17711015045642853,-0.4159259796142578,0.8700252771377563,-0.3908020257949829,0,-3,1,-3,1,0.0,68.77623218297958,0.657306463749877,1.4462871324545672,4.152021170991143,6.350425015087067
841,262,119,0.10237770527601242,-0.41872942447662354,0.13547714054584503,-2.249556541442871,0,-3,0,-18,0,-5.0,110.96869450807571,0.6569778105180021,-0.5156771916151047,-0.6061295778560638,-0.3636975387814045
842,262,156,-0.46567362546920776,0.41813451051712036,-0.32244205474853516,2.224046230316162,0,3,0,18,1,0.0,148.57571375370026,0.6566493216127431,-0.48644738574758384,-0.7256379411648403,-0.5577827489591689
843,263,84,0.06481466442346573,0.4140704870223999,-0.88311767578125,0.7225916385650635,0,3,-1,6,1,0.0,76.98597013950348,0.6563209969519368,3.744549781567522,1.732959842150534,0.31213365356468986
844,264,56,0.06308924406766891,-0.39834609627723694,-1.4670829772949219,-3.8247592449188232,0,-3,-1,-31,0,-5.0,50.16342115402222,0.6559928364534608,-0.33859430477619173,-0.047060343444347376,0.0
845,266,19,-0.032722633332014084,-0.4088902473449707,-0.36419543623924255,-1.5230849981307983,0,-3,0,-12,1,0.0,14.79101574420929,0.6556648400352342,-0.09362567499399158,0.4813067865704511,1.895614086656933
846,266,141,0.5791058540344238,-0.40742477774620056,1.166797161102295,-1.0845518112182617,1,-3,1,-9,0,-5.0,133.5633043050766,0.6553370076152166,-0.023937826179645016,-0.21789658069610596,0.0
847,266,64,0.43377068638801575,-0.41225579380989075,0.32006558775901794,-1.5133601427078247,0,-3,0,-12,2,5.0,58.27400040626526,0.655009339111409,-0.09362567499399158,0.4813067865704511,1.8717904522127378
848,267,80,-0.5784165263175964,0.40693092346191406,-0.18493080139160156,1.8832632303237915,-1,3,0,15,2,5.0,73.57243549823761,0.6546818344418533,-0.13232083225250243,-0.16448280083656314,-0.21842424869537355
849,268,67,0.029063744470477104,-0.4034150242805481,-0.465671569108963,-2.39153790473938,0,-3,0,-19,1,0.0,61.50996917486191,0.6543544935246325,-0.25617718846797943,-0.18128943934556246,-0.381521750990611
850,269,140,-0.7383480072021484,-0.4096449613571167,-1.4302979707717896,-2.548022508621216,-1,-3,-1,-20,0,-5.0,135.31602597236633,0.6540273162778703,-0.2191541910171509,-0.21880779266357422,0.0
851,269,82,-0.11569620668888092,-0.4169626533985138,-0.28695619106292725,-1.8995059728622437,0,-3,0,-15,2,5.0,76.60131633281708,0.6537003026197313,-0.31584270132049685,0.46913257471778297,0.19122663299349552
852,270,26,-0.16327157616615295,-0.4139910638332367,-1.7011470794677734,-2.909672260284424,0,-3,-2,-23,1,0.0,21.780144035816193,0.6533734524684215,-0.4160565087938309,-0.563272235172048,-0.021555830268242697
853,270,46,-0.032474204897880554,-0.404893159866333,-1.1711894273757935,-3.1023108959198,0,-3,-1,-25,2,5.0,40.338304221630096,0.6530467657421873,-0.46942693482634307,-0.514963837029934,-0.40559066292630797
854,271,90,-0.07838048040866852,0.418198823928833,-0.23803406953811646,2.449415922164917,0,3,0,20,0,-5.0,80.67389225959778,0.6527202423593162,-0.49719323386692976,-0.1317451210021973,-0.5561938087293936
855,272,109,-0.2001226842403412,0.3869248628616333,1.7522732019424438,3.952579975128174,0,3,2,32,2,5.0,104.41132014989853,0.6523938822381367,-0.13111104822158812,-0.1675706471157074,-0.21837682723999025
856,272,69,-0.31183964014053345,-0.4164283275604248,0.5605062246322632,-0.5259888172149658,0,-3,1,-4,2,5.0,62.461595237255096,0.6520676852970176,2.1479829644451947,2.015794535660809,5.916470802106513
857,273,89,0.6857551336288452,-0.4181862771511078,1.3270446062088013,-0.8218708038330078,1,-3,1,-7,2,5.0,81.18752354383469,0.6517416514543691,-0.0470493912935257,0.05341686170284354,-0.21806459426879884
858,273,147,-0.8277438282966614,-0.41736871004104614,-0.6490454077720642,-1.7268626689910889,-1,-3,-1,-14,2,5.0,139.29960316419601,0.651415780628642,-0.1313843092918396,-0.04448282162189483,0.40002801270479343
859,273,109,-1.153138518333435,0.41002029180526733,-1.1639378070831299,1.8990395069122314,-1,3,-1,15,2,5.0,100.61346411705017,0.6510900727383278,-0.24360931633472444,-0.25147471592426296,-0.30216295885024064
860,273,70,0.5045348405838013,-0.4015096127986908,0.1110847145318985,-2.0091328620910645,1,-3,0,-16,0,-5.0,63.72041982412338,0.6507645277019586,-0.2180650234222412,-0.15182180121591138,0.0
861,274,117,0.5167208313941956,-0.4122682213783264,-0.23077799379825592,-2.2782695293426514,1,-3,0,-18,0,-5.0,111.6470193862915,0.6504391454381077,-0.2192072868347168,-0.4166335797309876,0.0
862,274,69,0.030126230791211128,-0.41176915168762207,0.395816832780838,-1.2922040224075317,0,-3,0,-10,2,5.0,63.03132390975952,0.6501139258653886,0.0606858150302875,1.0671736990296021,4.073161323617608
863,276,47,-0.18606360256671906,0.4183233976364136,-0.595808744430542,0.9576101899147034,0,3,-1,8,1,0.0,40.64079427719116,0.649788868902456,1.8492645906436185,-0.8933683814755861,0.7830160584841437
864,276,151,-0.5308583974838257,0.40313541889190674,-0.6448109745979309,1.5222703218460083,-1,3,-1,12,1,0.0,143.70624190568924,0.6494639744680049,0.0,-0.20333734114035928,-0.07250301300057649
865,277,117,0.5602564215660095,-0.41501492261886597,0.8625216484069824,-1.8558285236358643,1,-3,1,-15,0,-5.0,108.44325590133667,0.6491392424807709,-0.41603281974792483,-0.21879923343658447,0.0
866,277,76,-0.1028502956032753,0.4183140993118286,-0.16654014587402344,1.73760187625885,0,3,0,14,0,-5.0,69.32366704940796,0.6488146728595305,3.8827181473227816,0.18888618665594237,-0.5148545688979823
867,277,107,0.3899573087692261,-0.417987197637558,1.8997982740402222,-0.639498233795166,0,-3,2,-5,0,-5.0,95.97361850738525,0.6484902655231009,-0.1074249805931865,0.0,0.0
868,277,34,-0.026477230712771416,-0.4042479991912842,-0.2914174795150757,-1.4369540214538574,0,-3,0,-11,1,0.0,28.219286680221558,0.6481660203903393,0.14242571851545752,0.7177377043529921,5.082756416115302
869,278,73,-0.2698255777359009,0.4185929000377655,-0.1123097836971283,2.292137622833252,0,3,0,18,0,-5.0,66.1718562245369,0.6478419373801442,-0.6571106420153547,-0.7256379411648403,-0.5577827489591689
870,278,80,0.5147742629051208,-0.41173306107521057,0.8727192878723145,-0.6887972354888916,1,-3,1,-6,0,-5.0,73.75058096647263,0.6475180164114541,-0.18111527626364468,0.035920274179983135,0.0
871,280,151,0.5178221464157104,-0.4124881327152252,1.102832317352295,-0.6754934787750244,1,-3,1,-5,1,0.0,144.41251921653748,0.6471942574032484,-0.0457585320973396,0.04230001669186209,0.0
872,281,112,-0.3122518062591553,0.4028260111808777,-0.4574539363384247,1.8557817935943604,0,3,0,15,0,-5.0,104.94306319952011,0.6468706602745469,-0.11341184403276892,-0.06350430675185975,-0.7221856255957099
873,283,61,-0.12854315340518951,0.4171995520591736,-0.7681964039802551,0.9599044322967529,0,3,-1,8,2,5.0,54.524464547634125,0.6465472249444096,1.8984869979701524,-0.7685100818006083,0.48617097080894706
874,283,63,0.03425619751214981,-0.4163958430290222,0.465497225522995,-0.721381425857544,0,-3,0,-6,0,-5.0,57.66828370094299,0.6462239513319374,4.005466401312121,5.566536619794124,10.821226011619098
875,283,133,-0.5386546850204468,0.39610952138900757,-0.5974012017250061,2.106257677078247,-1,3,-1,17,2,5.0,125.47534114122391,0.6459008393562715,-0.1326535098552704,-0.2175588369369507,-0.3365310077905655
876,284,225,-0.6160175204277039,0.4184078574180603,-0.33770614862442017,1.946832537651062,-1,3,0,16,0,-5.0,217.65319406986237,0.6455778889365934,-0.06981337650190114,-0.06859129238343167,0.0
877,285,210,-1.7966420650482178,0.4097299575805664,-1.2797695398330688,1.395361304283142,-2,3,-1,11,1,0.0,202.94679307937622,0.6452550999921252,0.0,-0.21806344985961915,0.0
878,285,142,-0.26955491304397583,0.41738224029541016,-0.9929030537605286,0.3225918710231781,0,3,-1,3,1,0.0,135.6684953570366,0.6449324724421291,10.016871793867761,7.713038743839298,1.7311664523484607
879,285,61,-0.10584789514541626,0.4040050804615021,-0.03986598178744316,2.1758675575256348,0,3,0,17,0,-5.0,54.194488286972046,0.6446100062059081,-0.5789365710140452,-0.7200436852526665,-0.41173484489097445
880,285,99,0.26105552911758423,-0.40198537707328796,-0.7213878631591797,-3.2410428524017334,0,-3,-1,-26,2,5.0,93.60794991254807,0.6442877012028052,-0.614725296104908,-0.30465313746521305,-0.4508942093796968
881,286,77,0.46643683314323425,-0.4135330319404602,0.765952467918396,-1.3697667121887207,0,-3,1,-11,2,5.0,69.60953205823898,0.6439655573522038,-0.041234264265780085,-0.5910813493728638,0.12645817411576532
882,287,39,-0.1699981838464737,-0.4039386510848999,-0.888373851776123,-2.1331288814544678,0,-3,-1,-17,2,5.0,34.57261025905609,0.6436435745735278,-0.5422492242314505,-0.04553435511905501,0.7576487817306551
883,287,76,0.4040704369544983,-0.4034110903739929,-0.8421112298965454,-3.6168618202209473,0,-3,-1,-29,1,0.0,69.88395124673843,0.6433217527862412,0.0,-0.5193085232257844,-0.13204555439949037
884,288,207,-0.15994569659233093,0.40538352727890015,0.5677570700645447,3.0325052738189697,0,3,1,24,1,0.0,199.82092148065567,0.6430000919098481,-0.8711999051118964,-0.7044774847879749,-0.7617188512255176
885,288,75,0.5137999653816223,-0.41864219307899475,-0.29587626457214355,-3.0954599380493164,1,-3,0,-25,0,-5.0,67.7669147849083,0.6426785918638932,-0.22049360275268556,0.0,0.0
886,288,111,0.38988614082336426,0.4085337221622467,1.3152976036071777,2.2252683639526367,0,3,1,18,0,-5.0,106.67630612850189,0.6423572525679613,0.11757892551921256,-0.23280433049845697,-0.7187895104344612
887,289,234,-1.1160145998001099,-0.38655564188957214,-2.4459519386291504,-3.398876667022705,-1,-3,-2,-27,1,0.0,227.87472259998322,0.6420360739416774,-0.21896367073059084,-0.21760880947113037,0.0
888,289,93,0.20701605081558228,-0.40891972184181213,0.7373600006103516,-1.3933354616165161,0,-3,1,-11,1,0.0,84.0791010260582,0.6417150559047066,0.1771725550441962,-0.7499405577659608,0.12645817411576532
889,289,64,0.04257654771208763,-0.4111977815628052,0.08304610848426819,-2.0347886085510254,0,-3,0,-16,2,5.0,57.04934501647949,0.6413941983767543,-0.4076056959250778,-0.5469370937975642,0.6354032440372663
890,290,131,-0.5528730750083923,-0.4011206328868866,-0.7606924772262573,-1.5474720001220703,-1,-3,-1,-12,0,-5.0,125.20911312103271,0.6410735012775659,0.05250957652189947,-0.13332084590455365,0.0
891,291,140,-0.8344396948814392,-0.4034039378166199,-1.2873955965042114,-2.0853395462036133,-1,-3,-1,-17,2,5.0,134.4395171403885,0.6407529645269272,0.0,0.0,-0.21775212287902834
892,291,167,-0.1643754541873932,0.40670597553253174,-0.5493168830871582,1.6881023645401,0,3,-1,14,1,0.0,158.83941853046417,0.6404325880446637,-0.045140018739700305,-0.2180194854736328,-0.13510377526283265
893,291,62,-0.9061298370361328,-0.410515695810318,-1.2369534969329834,-1.2306674718856812,-1,-3,-1,-10,1,0.0,56.49494469165802,0.6401123717506414,-0.10627279549131391,1.9043420679877312,0.9418686288044383
894,291,73,-0.2527507543563843,0.41560661792755127,-1.0111353397369385,0.8554696440696716,0,3,-1,7,0,-5.0,65.65218007564545,0.6397923155647661,2.8693868933452205,0.882872762050092,1.0718699878417302
895,292,175,-0.7884098887443542,0.3976726531982422,-0.37668025493621826,2.69415020942688,-1,3,0,22,2,5.0,166.7629849910736,0.6394724194069837,-0.045049732165336615,-0.21826341152191164,-0.2572900963020325
896,293,147,-0.751022219657898,0.3914642632007599,0.5283869504928589,2.7598843574523926,-1,3,1,22,2,5.0,141.89516645669937,0.6391526831972802,0.0,0.0,-0.21781611442565918
897,293,95,-0.29377806186676025,0.39770784974098206,0.556110680103302,2.6548571586608887,0,3,1,21,1,0.0,88.97885483503342,0.6388331068556816,-0.5778606158890923,-0.6894597712053959,-1.0399125026705072
898,294,71,0.2996956706047058,-0.41872021555900574,-0.25449442863464355,-2.5202367305755615,0,-3,0,-20,0,-5.0,65.34757596254349,0.6385136903022538,-0.4050392234372735,-0.41916819059610366,-0.3901336159699611
899,294,138,-0.7373306751251221,-0.41579002141952515,0.06758447736501694,-0.8529525995254517,-1,-3,0,-7,1,0.0,129.90836668014526,0.6381944334571027,-0.21858251094818115,-0.14750511466469454,1.4034613577127313
900,294,127,-1.0957849025726318,0.41736534237861633,0.4914878308773041,3.262082099914551,-1,3,0,26,0,-5.0,121.23233586549759,0.6378753362403742,-0.22002332210540773,0.0,0.0
901,295,198,-0.6203861236572266,0.4104641377925873,-1.180694580078125,0.8266417384147644,-1,3,-1,7,2,5.0,191.3365170955658,0.637556398572254,0.0,0.20479676922243684,0.07208966435456043
902,295,56,0.08652466535568237,-0.41799113154411316,0.31429240107536316,-1.713183045387268,0,-3,0,-14,0,-5.0,49.45492446422577,0.6372376203729679,-1.039127879010941,1.3147206826045523,1.0941123394915944
903,295,42,0.5296159982681274,0.3972410559654236,2.3396639823913574,3.912872791290283,1,3,2,31,0,-5.0,37.82408756017685,0.6369190015627815,-0.21872262954711916,0.0,0.0
904,296,203,-0.04819594323635101,0.4145289659500122,-1.0968893766403198,0.8029338717460632,0,3,-1,6,0,-5.0,195.88603723049164,0.6366005420620001,2.9057515354334784,1.990435697582543,0.42206063121890525
905,298,59,-0.5130953192710876,-0.4062006175518036,-1.1161037683486938,-1.9967553615570068,-1,-3,-1,-16,2,5.0,54.1849439740181,0.6362822417909691,-0.09453093620982643,0.20810245249639736,0.41838187262529797
906,299,102,-0.7670372128486633,0.40238156914711,-0.27138301730155945,2.575759172439575,-1,3,0,21,2,5.0,94.26661831140518,0.6359641006700737,-0.1348209593296051,-0.21798875331878664,-0.18367702497685434
907,299,146,-0.0770770013332367,-0.41267669200897217,-0.30763766169548035,-1.5052871704101562,0,-3,0,-12,1,0.0,140.32558900117874,0.6356461186197387,0.08959666449020523,1.5876155599648958,1.6359405479979336
908,299,51,0.00971241109073162,-0.4082699716091156,-0.43101081252098083,-2.380981206893921,0,-3,0,-19,1,0.0,44.74732148647308,0.6353282955604289,-0.25617718846797943,-0.47579298769973183,-0.21738149657545855
909,299,62,-0.3268061578273773,0.4018048644065857,-0.513315737247467,2.087681293487549,0,3,-1,17,0,-5.0,53.64127504825592,0.6350106314126487,-0.18027516100253105,0.0,-0.13393298816680907
