episode,step,cart_pos,pole_angle,cart_vel,pole_ang_vel,action
63,220,-0.27508327,0.00032405366,-0.14517593,-0.1219745,2.0
64,220,1.0021284,-0.026594909,0.44288564,-0.22269328,2.5
65,220,1.0480942,-0.031480823,0.48631573,-0.18480647,2.5
66,220,0.3883951,-0.014511596,0.4108244,0.1875358,-0.5
67,220,0.20621625,-0.011847378,0.21567516,0.031407148,-0.5
68,220,-0.27001283,-0.0016465836,0.013816763,0.120262764,2.0
69,220,0.53518635,-0.024660258,0.41192842,0.06454288,-0.5
70,220,-0.33084723,0.0032524623,-0.019391181,0.11842189,-0.5
71,220,-0.012508237,-0.0047727893,0.062093534,0.0034582503,-0.5
72,220,0.8181331,-0.024198217,0.57141155,0.088081405,-0.5
73,220,0.6139086,-0.023824167,0.43197256,0.026223533,-0.5
74,220,-0.37538168,0.006235609,-0.14319175,-0.030328242,-0.5
75,220,0.24881601,-0.013421829,0.2677506,0.07432348,-0.5
76,220,0.9651992,-0.022142854,0.45636684,-0.17066683,2.5
77,220,0.10890153,-0.0030637858,-0.052401893,-0.2819934,1.5
78,220,0.85714036,-0.020705434,0.46050847,-0.104942665,2.5
79,220,0.5523135,-0.022972224,0.33048993,-0.07507198,2.5
80,220,0.7527201,-0.021305075,0.42288396,-0.09667763,2.5
81,220,0.4514818,-0.014382578,0.3542848,0.053465903,-0.5
82,220,-0.21237434,0.0055642948,0.033436533,0.10820414,-0.5
83,220,-0.70109576,0.028283872,-0.4042687,-0.05804691,-0.5
84,220,-0.17672905,-0.0032118526,-0.05542401,-0.05948691,-0.5
85,220,-1.1147528,0.052781597,-0.6050033,0.2121534,-2.0
86,220,-0.36878684,0.0027422328,-0.035224356,0.12890862,2.0
87,220,-0.18291554,-0.0015796922,0.1419993,0.24700485,2.0
88,220,-0.09497851,0.004381699,-0.095698215,-0.1788686,-0.5
89,220,0.27566284,-0.011907018,0.24334094,0.016328093,-0.5
90,220,0.1865039,-0.013935323,0.19223566,0.019598383,-0.5
91,220,1.1487333,-0.040202983,0.62351346,-0.06470537,-0.5
92,220,-0.6726631,0.030261593,-0.31906757,0.023726918,-0.5
93,220,-1.3434972,0.041004054,-0.8644589,-0.011833627,-1.5
94,220,-0.0627319,0.001755687,0.010829903,-0.04128445,-0.5
95,220,-0.53187716,0.019720485,-0.20889519,0.02594021,-0.5
96,220,0.9310622,-0.01933111,0.54785675,-0.010446399,-0.5
97,220,-0.50839466,0.012838589,-0.30115765,-0.13463521,2.0
98,220,1.0313355,-0.027413147,0.62570953,0.0438394,-0.5
99,220,0.32905895,-0.012079459,0.16034944,-0.15026961,2.5
0,221,0.33452764,-0.0129584335,0.26804924,0.012437281,-0.5
1,221,0.25042662,-0.01331611,0.24689238,0.03788035,-0.5
2,221,0.009471415,-0.0055267005,0.049656443,-0.04849681,-0.5
3,221,-0.40953076,0.00550804,-0.20842126,-0.10103552,-0.5
4,221,0.19958594,-0.008905697,0.19847752,0.015829016,-0.5
5,221,0.14571702,-0.009712502,0.13973343,-0.028074242,-0.5
6,221,-0.5545675,0.01712547,-0.20621441,0.051220484,-0.5
7,221,-0.50108826,0.0048348624,-0.27600163,-0.1194094,2.0
8,221,0.004814016,-0.007538684,0.078664556,-0.0017620716,-0.5
9,221,0.266445,-0.010109302,0.15080367,-0.11763932,-0.5
10,221,-0.43142712,0.005498957,-0.10821287,0.07868786,-0.5
11,221,-0.10069724,-0.003237048,-0.0110598095,-0.048115782,-0.5
12,221,-0.38767686,0.012250183,0.0230577,0.2374207,-0.5
13,221,0.59834105,-0.026194848,0.33174062,-0.11483828,2.5
14,221,-0.3112756,0.001352983,0.0060731396,0.14038822,2.0
15,221,-0.02413834,-0.006389132,0.087201595,0.033081867,2.0
16,221,-0.016840588,0.001692043,-0.034750387,-0.15192689,-0.5
17,221,-0.4721722,0.014554809,-0.12304388,0.103244424,-0.5
18,221,0.71850634,-0.023295308,0.35182378,-0.18141569,2.5
19,221,-0.12646833,-0.0071249986,-0.10119254,-0.17631932,1.5
20,221,0.107897766,-0.006587271,-0.010286842,-0.22296283,1.5
21,221,0.22767124,-0.011911061,0.24356434,0.054150455,-0.5
22,221,0.2096136,-0.008652565,0.25391948,0.09497829,-0.5
23,221,1.0252699,-0.028529655,0.53785294,-0.093216635,-0.5
24,221,-0.021312417,-0.0036270618,-0.04339894,-0.16789122,1.5
25,221,0.55568874,-0.02496727,0.33950973,-0.06114697,-0.5
26,221,0.16812132,-0.011375956,0.19998384,0.04096271,-0.5
27,221,0.04965078,-0.00977728,0.040959544,-0.089887746,-0.5
28,221,0.38216206,-0.012819233,0.28753883,0.0044492977,-0.5
29,221,0.13273068,-0.011357955,0.08166553,-0.10884507,1.5
30,221,-0.8781994,0.05470503,-0.45907658,0.11797673,-0.5
31,221,0.6651355,-0.024754832,0.4912098,0.07867537,-0.5
32,221,0.6582893,-0.024106545,0.43570095,-0.0007287096,-0.5
33,221,-0.2593577,0.0023077943,0.014685504,0.12139226,-0.5
34,221,0.5895087,-0.023672363,0.42868966,0.03783812,-0.5
35,221,1.0795745,-0.03308027,0.65579873,0.04839217,-0.5
36,221,0.17670725,-0.014532358,0.10191067,-0.11606817,1.5
37,221,0.11267649,-0.0010753378,0.16046795,0.037822887,-0.5
38,221,-0.99897474,0.06024436,-0.6900107,-0.053035837,-2.0
39,221,-1.086943,0.05975024,-0.7705273,-0.07003829,-2.0
40,221,0.30380258,-0.0124399895,0.30754983,0.09060455,-0.5
41,221,-0.35798782,0.008889545,-0.23191838,-0.17463721,-0.5
42,221,0.8237997,-0.021746365,0.50003177,-0.026994247,-0.5
43,221,0.09025451,-0.0050492915,0.20404276,0.11843321,-0.5
44,221,-0.07676772,-0.0036632332,0.025621671,-0.023301668,-0.5
45,221,0.13921204,-0.0036486848,0.10238512,-0.06931764,-0.5
46,221,-0.20641163,4.73526e-05,-0.136155,-0.15728587,-0.5
47,221,-0.16497919,0.008599202,-0.009387456,0.008774954,-0.5
48,221,0.27899173,-0.011676536,0.25438792,0.03340523,-0.5
49,221,-0.5089189,0.009839957,-0.12327802,0.14252649,-0.5
50,221,0.5751899,-0.024687875,0.29458204,-0.15181677,2.5
51,221,-0.3070168,0.0008585016,-0.11555962,-0.043590214,-0.5
52,221,0.1923049,-0.008270745,0.094621435,-0.1388937,-0.5
53,221,0.39309698,-0.015159181,0.24302286,-0.075149335,2.5
54,221,0.37936392,-0.014425449,0.22222331,-0.09636365,2.5
55,221,0.025069105,-0.010052125,0.10018466,0.011587523,-0.5
56,221,-0.086137466,0.00078246853,0.009417027,-0.027472202,-0.5
57,221,1.2139605,-0.049047343,0.6472954,-0.09909465,-0.5
58,221,0.38212448,-0.011154738,0.23775603,-0.072626285,-0.5
59,221,-0.13273114,-0.0018826696,-0.10522953,-0.1739852,1.5
60,221,0.5577366,-0.02398538,0.46617287,0.1296466,-0.5
61,221,0.067041665,-0.0051278323,-0.016824001,-0.1885193,-0.5
62,221,0.7406623,-0.021931272,0.58681345,0.16286714,-0.5
63,221,-0.27561837,0.00051942724,0.015945673,0.12673272,-0.5
64,221,1.0074252,-0.027513228,0.5959095,0.009329425,-0.5
65,221,1.0538044,-0.032057818,0.6358019,0.040994927,-0.5
66,221,0.3921084,-0.01326203,0.34167695,0.07866676,-0.5
67,221,0.20806246,-0.012026003,0.1613067,-0.0542899,1.5
68,221,-0.26902664,0.00086317013,0.16291425,0.35017094,-0.5
69,221,0.5389062,-0.024659105,0.3421676,-0.046817183,-0.5
70,221,-0.33124515,0.004125607,-0.05530601,0.063509546,2.0
71,221,-0.012129393,-0.0051172795,0.019626494,-0.062809855,-0.5
72,221,0.8233799,-0.024065962,0.489702,-0.041641667,2.5
73,221,0.6178207,-0.024218028,0.36074597,-0.08728285,2.5
74,221,-0.37696356,0.005707949,-0.16966379,-0.070249505,-0.5
75,221,0.25116012,-0.013208315,0.20939341,-0.017756078,-0.5
76,221,0.9706268,-0.022541609,0.60863453,0.06090198,-0.5
77,221,0.1090395,-0.0048657027,0.06400654,-0.10285267,-0.5
78,221,0.86260825,-0.020446984,0.61255133,0.12652084,-0.5
79,221,0.55653584,-0.022333449,0.4921705,0.17091605,-0.5
80,221,0.7578276,-0.020940254,0.577719,0.13900304,-0.5
81,221,0.4546539,-0.0144364,0.2893775,-0.048871752,-0.5
82,221,-0.21226563,0.0063044815,-0.006324636,0.047703363,-0.5
83,221,-0.705168,0.027689947,-0.40997255,-0.06257868,-0.5
84,221,-0.17747456,-0.0041056373,-0.088988274,-0.11179303,-0.5
85,221,-1.1213766,0.054078694,-0.7068312,0.063246645,-2.0
86,221,-0.3682683,0.0053784996,0.117786914,0.36552322,-0.5
87,221,-0.18070221,0.0021132373,0.28148413,0.46211672,-1.5
88,221,-0.09610654,0.0023338438,-0.12584853,-0.22478423,1.5
89,221,0.2777739,-0.0122548,0.18689045,-0.07259491,-0.5
90,221,0.18812492,-0.014220239,0.13951814,-0.06386746,-0.5
91,221,1.1544726,-0.041660395,0.53708875,-0.20409246,2.5
92,221,-0.67591894,0.030432861,-0.33105564,0.0098196855,-0.5
93,221,-1.3523964,0.040539328,-0.9099939,-0.075852305,-1.5
94,221,-0.06284116,0.0010089893,-0.027447436,-0.10010872,-0.5
95,221,-0.53408253,0.01982269,-0.2297137,-0.0031940532,-0.5
96,221,0.9360854,-0.020160343,0.4681544,-0.13637157,2.5
97,221,-0.510418,0.013031944,-0.12767851,0.13501596,-0.5
98,221,1.037101,-0.027764672,0.539758,-0.092915,-0.5
99,221,0.33165714,-0.012060861,0.33540773,0.11804326,-0.5
0,222,0.33687478,-0.013363255,0.20968828,-0.07959323,-0.5
1,222,0.25257108,-0.013453141,0.19010389,-0.051770955,-0.5
2,222,0.009730883,-0.00638393,0.008079595,-0.11351732,-0.5
3,222,-0.41173735,0.0043149446,-0.230039,-0.13359189,2.0
4,222,0.20126872,-0.009223643,0.14555241,-0.06720118,-0.5
5,222,0.1468371,-0.010432213,0.091174416,-0.10449793,1.5
6,222,-0.5567483,0.017474163,-0.22736977,0.021178074,-0.5
7,222,-0.5028739,0.005150062,-0.10481864,0.14550813,2.0
8,222,0.005350377,-0.007951161,0.034807663,-0.070594266,-0.5
9,222,0.2676709,-0.011732768,0.10138558,-0.19547006,2.5
10,222,-0.43267444,0.0060372395,-0.13734148,0.03458093,-0.5
11,222,-0.10101808,-0.004046408,-0.047956426,-0.10556635,-0.5
12,222,-0.38766474,0.014301329,-0.015559971,0.17973235,-0.5
13,222,0.602574,-0.025960509,0.49314022,0.13019843,-0.5
14,222,-0.31036234,0.004074394,0.15591131,0.3718984,-0.5
15,222,-0.022451615,-0.0048080888,0.23052742,0.25333843,-0.5
16,222,-0.01738625,-0.00013128183,-0.0696174,-0.20552371,1.5
17,222,-0.47355783,0.015364435,-0.15057716,0.06298094,-0.5
18,222,0.7229327,-0.023734758,0.51187503,0.061980292,-0.5
19,222,-0.12679903,-0.007845046,0.018672585,0.0075632855,2.0
20,222,0.10843747,-0.0078328075,0.10277594,-0.049508467,-0.5
21,222,0.2297844,-0.011880722,0.18710008,-0.034785356,-0.5
22,222,0.21182723,-0.008215026,0.19685066,0.0056096353,-0.5
23,222,1.0301936,-0.03019592,0.45843202,-0.22009228,2.5
24,222,-0.021088464,-0.0042947396,0.072312936,0.010116417,-0.5
25,222,0.5587152,-0.026175976,0.27516082,-0.1642317,2.5
26,222,0.1698175,-0.011447842,0.14681913,-0.0428033,-0.5
27,222,0.04982528,-0.011050184,-0.00018972298,-0.15489978,1.5
28,222,0.38469583,-0.013316552,0.22772084,-0.08981097,-0.5
29,222,0.13414869,-0.011531276,0.18757561,0.052867822,-0.5
30,222,-0.8827856,0.05595401,-0.45926663,0.1259922,-0.5
31,222,0.6696144,-0.024664747,0.41549292,-0.041885663,-0.5
32,222,0.6622369,-0.024772905,0.36417797,-0.114740714,2.5
33,222,-0.25942975,0.0031865118,-0.023838252,0.062310643,-0.5
34,222,0.59338933,-0.023947634,0.3577182,-0.07524924,2.5
35,222,1.0856256,-0.03341576,0.5673075,-0.09311431,-0.5
36,222,0.17831776,-0.0147969285,0.20612796,0.042542957,-0.5
37,222,0.11399855,-0.0011345175,0.11080966,-0.03897724,-0.5
38,222,-1.0064093,0.058958925,-0.7850529,-0.19036263,2.0
39,222,-1.0951486,0.058346737,-0.85956496,-0.19819698,2.0
40,222,0.30652812,-0.012088172,0.24625602,-0.005855778,-0.5
41,222,-0.36041805,0.0069817733,-0.25159994,-0.20371015,2.0
42,222,0.82836413,-0.022713745,0.42379645,-0.14793287,2.5
43,222,0.091992125,-0.004337971,0.15091021,0.035689183,-0.5
44,222,-0.076737575,-0.0042493576,-0.014050188,-0.08509419,2.0
45,222,0.13997704,-0.004745628,0.056944817,-0.14002244,-0.5
46,222,-0.20792867,-0.0017655856,-0.16349293,-0.1995121,2.5
47,222,-0.1652792,0.008378556,-0.045780133,-0.046089962,-0.5
48,222,0.2812086,-0.011860405,0.19712119,-0.056738783,-0.5
49,222,-0.51030856,0.011034291,-0.1510405,0.101202406,-0.5
50,222,0.5790677,-0.024796119,0.45885435,0.097880766,-0.5
51,222,-0.3083363,0.00017051696,-0.14439186,-0.08797266,-0.5
52,222,0.19299369,-0.010066519,0.049516905,-0.20979485,2.5
53,222,0.39648527,-0.0144493375,0.41170922,0.18287084,-0.5
54,222,0.38255346,-0.013912739,0.39251032,0.16423549,-0.5
55,222,0.025810469,-0.01034968,0.054581404,-0.060315873,2.0
56,222,-0.08626064,0.00017313163,-0.028804298,-0.08635413,-0.5
57,222,1.2199242,-0.05087918,0.5586602,-0.24318236,2.5
58,222,0.3841823,-0.012387183,0.18175685,-0.1607608,2.5
59,222,-0.13309838,-0.002567443,0.015218088,0.011595549,-0.5
60,222,0.561976,-0.023367682,0.39237955,0.01217988,-0.5
61,222,0.06666485,-0.0073409257,-0.05339825,-0.24579188,1.5
62,222,0.7460574,-0.021057295,0.50406915,0.031901523,-0.5
63,222,-0.2756791,0.0014475789,-0.022766544,0.06709046,2.0
64,222,1.0129052,-0.028190434,0.51218754,-0.124007925,2.5
65,222,1.0596645,-0.03245238,0.54886156,-0.0979705,-0.5
66,222,0.3951603,-0.013053545,0.27777663,-0.021942671,-0.5
67,222,0.21024257,-0.011707404,0.26120436,0.098054565,-0.5
68,222,-0.26768032,0.003929681,0.113200806,0.27365452,-0.5
69,222,0.54195815,-0.025725717,0.27763578,-0.15013488,2.5
70,222,-0.33091837,0.00612346,0.09928013,0.3027475,-0.5
71,222,-0.012157233,-0.0060971365,-0.019674705,-0.124259576,-0.5
72,222,0.82912594,-0.023199772,0.6393697,0.1856465,-0.5
73,222,0.62233216,-0.023723599,0.52008295,0.15488994,-0.5
74,222,-0.37879902,0.00479755,-0.19417907,-0.10724033,-0.5
75,222,0.25294563,-0.013876869,0.155422,-0.103056744,2.5
76,222,0.9762305,-0.022702867,0.5242114,-0.07276882,-0.5
77,222,0.10943658,-0.0062748655,0.021382093,-0.16940328,-0.5
78,222,0.8682503,-0.01995093,0.527946,-0.0071043763,-0.5
79,222,0.5610249,-0.021317279,0.4165131,0.050828263,-0.5
80,222,0.763136,-0.02029725,0.49570537,0.009306776,-0.5
81,222,0.4572046,-0.015471029,0.22933352,-0.14373626,2.5
82,222,-0.21253726,0.0064671068,-0.04306552,-0.008038005,-0.5
83,222,-0.709295,0.027053408,-0.41527987,-0.06658989,2.0
84,222,-0.17854173,-0.005501986,-0.12008297,-0.1604352,2.5
85,222,-1.128975,0.053955927,-0.80095744,-0.07362183,-2.0
86,222,-0.36735216,0.008636244,0.071700856,0.29529443,-0.5
87,222,-0.17864756,0.005563869,0.1478347,0.25626427,-0.5
88,222,-0.09666947,0.0011620183,-0.003634939,-0.035851374,-0.5
89,222,0.27934438,-0.013455312,0.13465416,-0.15508744,2.5
90,222,0.18924114,-0.01530566,0.09073808,-0.14131926,1.5
91,222,1.1606644,-0.042482574,0.6821695,0.013283083,-0.5
92,222,-0.67928946,0.03047324,-0.34213582,-0.0026643192,-0.5
93,222,-1.3617319,0.03946346,-0.95214415,-0.13473848,-1.5
94,222,-0.06331717,-0.00030210073,-0.06289439,-0.15469165,1.5
95,222,-0.53648716,0.019647416,-0.24896607,-0.029903015,-0.5
96,222,0.9416268,-0.020220276,0.61965096,0.09432622,-0.5
97,222,-0.5118485,0.0141596915,-0.15494204,0.09494501,-0.5
98,222,1.0420433,-0.02942787,0.46023226,-0.21983898,2.5
99,222,0.33464947,-0.011452326,0.27204394,0.018451707,-0.5
0,223,0.33866307,-0.014650724,0.15568186,-0.16498595,2.5
1,223,0.25417182,-0.014449597,0.13756569,-0.13490458,2.5
2,223,0.009591985,-0.007865534,-0.030424852,-0.17394084,1.5
3,223,-0.41308323,0.004457083,-0.062336195,0.12587263,-0.5
4,223,0.20244469,-0.010337655,0.09657872,-0.14420058,1.5
5,223,0.14834653,-0.010566679,0.19642067,0.056333322,-0.5
6,223,-0.5591314,0.017536953,-0.24692053,-0.006342358,-0.5
7,223,-0.5030207,0.00800244,0.053545427,0.3907505,-1.5
8,223,0.005466722,-0.009023853,-0.0057826894,-0.13446355,1.5
9,223,0.2697048,-0.012126732,0.28088728,0.07974305,-0.5
10,223,-0.43420035,0.0061545507,-0.16425775,-0.006040376,-0.5
11,223,-0.10169245,-0.005407437,-0.08212921,-0.158949,1.5
12,223,-0.3880215,0.01580461,-0.05117268,0.12697978,-0.5
13,223,0.6070708,-0.025358466,0.4172224,0.009160374,-0.5
14,223,-0.30908173,0.0073684645,0.10689392,0.29694876,-0.5
15,223,-0.02046033,-0.0027645691,0.17543061,0.16763149,-0.5
16,223,-0.017411876,-0.0011518853,0.048245277,-0.023674719,-0.5
17,223,-0.4752066,0.015790956,-0.17600305,0.026083115,-0.5
18,223,0.7276097,-0.023823509,0.4346567,-0.060749903,-0.5
19,223,-0.12576893,-0.0064766193,0.16706464,0.23541027,2.0
20,223,0.109204516,-0.008739225,0.057088874,-0.121221215,1.5
21,223,0.23135704,-0.012702575,0.1348704,-0.117202334,2.5
22,223,0.21349469,-0.008632897,0.14408293,-0.07707606,-0.5
23,223,1.0356376,-0.031105077,0.6100829,0.0092433095,-0.5
24,223,-0.020611597,-0.0045785382,0.02910403,-0.057222843,-0.5
25,223,0.5624065,-0.026398314,0.4408052,0.08734479,-0.5
26,223,0.17100471,-0.012322569,0.09763645,-0.120454445,1.5
27,223,0.050459832,-0.011629587,0.11188053,0.016356533,-0.5
28,223,0.38665673,-0.01471802,0.17236193,-0.17728646,2.5
29,223,0.13572605,-0.011476183,0.13533571,-0.02949139,-0.5
30,223,-0.8873732,0.05728546,-0.4593769,0.13432136,-0.5
31,223,0.67336833,-0.025730373,0.3454559,-0.15369754,2.5
32,223,0.666781,-0.024556367,0.5232233,0.12688762,-0.5
33,223,-0.2598703,0.003501286,-0.059427336,0.007877528,-0.5
34,223,0.5978719,-0.023330363,0.51729906,0.16734542,-0.5
35,223,1.0908294,-0.03510876,0.48543245,-0.22449619,2.5
36,223,0.18007138,-0.014863032,0.15232445,-0.042722862,-0.5
37,223,0.11484519,-0.0019291568,0.06487126,-0.11006327,-0.5
38,223,-1.0130484,0.05898844,-0.5731988,0.14494243,-2.0
39,223,-1.1025013,0.058345933,-0.64214927,0.1455951,-2.0
40,223,0.30866697,-0.012660059,0.18957533,-0.09516657,2.5
41,223,-0.36196923,0.0064414917,-0.08214632,0.058840062,-0.5
42,223,0.8334798,-0.022864705,0.57847935,0.087279156,-0.5
43,223,0.09322138,-0.0044179168,0.1017982,-0.040761754,-0.5
44,223,-0.076019265,-0.0037796726,0.13698399,0.14735758,2.0
45,223,0.14030655,-0.0065216683,0.014854038,-0.20574014,1.5
46,223,-0.20842634,-0.0020075482,0.036440216,0.10876416,2.0
47,223,-0.16592768,0.0076327953,-0.07945619,-0.096808776,-0.5
48,223,0.28287718,-0.012908393,0.14413828,-0.1403205,2.5
49,223,-0.51196355,0.011835745,-0.17665802,0.06336013,-0.5
50,223,0.5832367,-0.024492698,0.38556644,-0.018934093,-0.5
51,223,-0.3099321,-0.0009435471,-0.17109871,-0.12918946,2.0
52,223,0.19453171,-0.010566555,0.23300411,0.07182342,-0.5
53,223,0.4002071,-0.013246901,0.34249806,0.073911674,-0.5
54,223,0.38609165,-0.012883093,0.32476684,0.057617456,-0.5
55,223,0.027183274,-0.009688283,0.20013492,0.16274898,2.0
56,223,-0.08674997,-0.0010009686,-0.06419215,-0.14096908,-0.5
57,223,1.2263186,-0.05212375,0.70157164,-0.03065196,-0.5
58,223,0.3869853,-0.012488179,0.35518965,0.10499309,-0.5
59,223,-0.13316737,-0.0027957633,-0.023611853,-0.04872339,-0.5
60,223,0.5655092,-0.02387511,0.32414776,-0.09664069,2.5
61,223,0.06679154,-0.008787687,0.062860236,-0.06752584,-0.5
62,223,0.7506607,-0.021437112,0.42757025,-0.089327425,2.5
63,223,-0.27504185,0.0034551008,0.12923653,0.30193883,-0.5
64,223,1.0188648,-0.028170377,0.65992504,0.09963216,-0.5
65,223,1.0646921,-0.034180153,0.46841857,-0.22700265,2.5
66,223,0.39760047,-0.013808791,0.2186774,-0.11513498,2.5
67,223,0.2125247,-0.01124924,0.20342979,0.007137588,-0.5
68,223,-0.2668087,0.006269103,0.06737603,0.20358676,-0.5
69,223,0.5456733,-0.025807874,0.44312134,0.101271324,-0.5
70,223,-0.33017907,0.008766889,0.054618664,0.23481539,-0.5
71,223,-0.012561704,-0.007667371,-0.05608054,-0.18140325,1.5
72,223,0.83502364,-0.022134788,0.55261755,0.04831324,-0.5
73,223,0.6270878,-0.02288851,0.44225764,0.031246543,-0.5
74,223,-0.3808696,0.0035317559,-0.21690454,-0.14161557,2.0
75,223,0.25549594,-0.013386065,0.3307554,0.16541404,-0.5
76,223,0.981026,-0.024145633,0.44610903,-0.19674152,2.5
77,223,0.10942506,-0.00832398,-0.018120063,-0.23136364,1.5
78,223,0.87308264,-0.020734683,0.44970742,-0.13086222,2.5
79,223,0.5647899,-0.021450534,0.34657687,-0.06030784,-0.5
80,223,0.7676595,-0.020896219,0.41987133,-0.11078821,2.5
81,223,0.46046174,-0.0154386815,0.39902446,0.11576865,-0.5
82,223,-0.21316056,0.006096759,-0.07704325,-0.059503436,-0.5
83,223,-0.7124054,0.028026575,-0.23253354,0.21945144,-0.5
84,223,-0.17862535,-0.0053883735,0.0763935,0.14194518,2.0
85,223,-1.1374745,0.052525915,-0.8880479,-0.19970143,2.0
86,223,-0.36687586,0.011227744,0.029242756,0.23114315,-0.5
87,223,-0.17744371,0.007709404,0.09949362,0.18255663,-0.5
88,223,-0.09691745,0.00047815364,-0.040856704,-0.093135,-0.5
89,223,0.28169602,-0.013470433,0.31156594,0.11587162,-0.5
90,223,0.1907444,-0.015816785,0.19575033,0.018393511,-0.5
91,223,1.1669647,-0.043202475,0.59123784,-0.1333688,2.5
92,223,-0.682766,0.030396132,-0.35238323,-0.013860399,-0.5
93,223,-1.3714713,0.037824463,-0.99119693,-0.18902749,2.0
94,223,-0.06327849,-0.00081904937,0.054458745,0.026357254,-0.5
95,223,-0.5390762,0.019217398,-0.2667845,-0.05443224,-0.5
96,223,0.94733685,-0.020050507,0.53452104,-0.040082276,-0.5
97,223,-0.51353955,0.014906648,-0.18010144,0.058283027,-0.5
98,223,1.0475048,-0.030334266,0.6117922,0.009478003,-0.5
99,223,0.33703545,-0.011797002,0.21346164,-0.07369258,-0.5
0,224,0.34121546,-0.014780861,0.33094752,0.1032445,-0.5
1,224,0.25655094,-0.014266573,0.31420553,0.13548553,-0.5
2,224,0.009938406,-0.008609774,0.084085904,0.0015650801,2.0
3,224,-0.4138917,0.005435187,-0.09496145,0.076222144,-0.5
4,224,0.20400587,-0.010872596,0.20142086,0.016011704,-0.5
5,224,0.15000893,-0.010481074,0.14356701,-0.026827142,-0.5
6,224,-0.5617016,0.017337503,-0.26500222,-0.031592842,-0.5
7,224,-0.50314564,0.010900035,-0.062678166,0.21267502,-0.5
8,224,0.0060485722,-0.009391575,0.10681846,0.037927546,2.0
9,224,0.27217516,-0.011865418,0.22161113,-0.013558855,-0.5
10,224,-0.43598396,0.005883552,-0.18914977,-0.04352944,-0.5
11,224,-0.10183999,-0.005963287,0.03639748,0.023134263,-0.5
12,224,-0.38871858,0.01680644,-0.084034964,0.07868796,-0.5
13,224,0.6108411,-0.025915902,0.34702414,-0.10299147,2.5
14,224,-0.30826905,0.009951072,0.061725922,0.2284227,-0.5
15,224,-0.01899568,-0.0015383207,0.1245711,0.08875302,-0.5
16,224,-0.017164147,-0.0017522492,0.007006218,-0.08750635,-0.5
17,224,-0.4770987,0.015865969,-0.1995,-0.0077819284,-0.5
18,224,0.7315474,-0.025088977,0.3632222,-0.17459738,2.5
19,224,-0.123317674,-0.0029248204,0.30440706,0.44646776,-0.5
20,224,0.11038833,-0.009015461,0.16498463,0.04395422,-0.5
21,224,0.23371106,-0.012337582,0.31181067,0.15392697,-0.5
22,224,0.21465683,-0.009843667,0.09524964,-0.15377206,-0.5
23,224,1.0412518,-0.031798624,0.5251179,-0.12654173,2.5
24,224,-0.020548496,-0.0055078226,-0.0108802635,-0.11964414,1.5
25,224,0.566402,-0.026191138,0.3687904,-0.027746059,-0.5
26,224,0.1725752,-0.012624248,0.20229404,0.039174564,-0.5
27,224,0.05131253,-0.011889916,0.06531711,-0.057265334,-0.5
28,224,0.3893688,-0.014982297,0.3463702,0.08899003,-0.5
29,224,0.13680331,-0.012210249,0.087015,-0.105813235,1.5
30,224,-0.8919613,0.05870261,-0.45940918,0.14297412,-0.5
31,224,0.67773265,-0.025892863,0.50584906,0.08984956,-0.5
32,224,0.6715663,-0.024004845,0.44511732,0.0026809555,-0.5
33,224,-0.26065144,0.0032956805,-0.09233156,-0.042377014,-0.5
34,224,0.60260105,-0.022368187,0.4397039,0.044118565,-0.5
35,224,1.0965296,-0.03608881,0.63477224,0.00049192645,-0.5
36,224,0.18130994,-0.015746545,0.10255099,-0.12179931,2.5
37,224,0.11525173,-0.003405852,0.022335287,-0.1760351,-0.5
38,224,-1.0193652,0.059603978,-0.67705166,-0.006108653,-2.0
39,224,-1.1094784,0.059012115,-0.740871,0.002347296,-2.0
40,224,0.31154472,-0.012110674,0.36241165,0.16964093,-0.5
41,224,-0.3629666,0.006765741,-0.1131845,0.011923956,-0.5
42,224,0.8387947,-0.022742834,0.49630624,-0.042961214,2.5
43,224,0.09398043,-0.0052302256,0.05636404,-0.111566454,-0.5
44,224,-0.07385488,-0.001083922,0.27672055,0.36249986,-0.5
45,224,0.14108694,-0.007611419,0.12603351,-0.03517834,-0.5
46,224,-0.20722373,0.00037164785,0.18381849,0.3359612,-0.5
47,224,-0.16689886,0.006400668,-0.110647164,-0.14381757,-0.5
48,224,0.28531983,-0.012781091,0.32036924,0.12967643,-0.5
49,224,-0.5138635,0.012277032,-0.20031229,0.028660428,-0.5
50,224,0.58670413,-0.025308758,0.3177867,-0.12723207,2.5
51,224,-0.31071588,-0.0008054664,-0.008097608,0.12222499,2.0
52,224,0.19654435,-0.010350152,0.17740436,-0.015571651,-0.5
53,224,0.40326685,-0.0130864885,0.27853638,-0.02679126,-0.5
54,224,0.3889818,-0.012873318,0.26215422,-0.040952757,-0.5
55,224,0.02994978,-0.0068907165,0.33481437,0.36918718,-0.5
56,224,-0.08757855,-0.0027000168,-0.096988596,-0.19177514,1.5
57,224,1.2328007,-0.053311933,0.608723,-0.18166284,2.5
58,224,0.39016685,-0.012023954,0.29031688,0.0030053863,-0.5
59,224,-0.13360818,-0.0036021473,-0.05954262,-0.10461661,-0.5
60,224,0.5696704,-0.023449523,0.48625126,0.14985257,-0.5
61,224,0.067176096,-0.009849653,0.020119607,-0.13483936,1.5
62,224,0.75581294,-0.021002105,0.58204675,0.14578107,-0.5
